Postcode,In Use?,Latitude,Longitude,Easting,Northing,Grid Ref,Ward,Parish,Introduced,Terminated,Altitude,Country,Last Updated,Quality,LSOA Code,LSOA Name,LSOA Code 2021,LSOA Name 2021
OX6 9RU,No,51.950333,-1.176984,456661,228302,SP566283,Fringford and Heyfords,Stoke Lyne,1980-01-01,2000-07-01,118,England,2024-12-20,Within the building of the matched address closest to the postcode mean,E01028477,Cherwell 011B,E01028477,Cherwell 011B
OX6 9RW,No,51.936246,-1.161911,457715,226747,SP577267,Bicester North and Caversfield,Caversfield,1980-01-01,2000-07-01,100,England,2024-12-20,Within the building of the matched address closest to the postcode mean,E01028477,Cherwell 011B,E01028477,Cherwell 011B
OX6 9RX,No,51.950077,-1.176378,456703,228274,SP567282,Fringford and Heyfords,Stoke Lyne,1980-01-01,2000-07-01,118,England,2024-12-20,Within the building of the matched address closest to the postcode mean,E01028477,Cherwell 011B,E01028477,Cherwell 011B
OX6 9RY,No,51.949825,-1.176295,456709,228246,SP567282,Fringford and Heyfords,Stoke Lyne,1980-01-01,2000-07-01,119,England,2024-12-20,Within the building of the matched address closest to the postcode mean,E01028477,Cherwell 011B,E01028477,Cherwell 011B
OX6 9RZ,No,51.949364,-1.175925,456735,228195,SP567281,Fringford and Heyfords,Stoke Lyne,1980-01-01,2000-07-01,119,England,2024-12-20,Within the building of the matched address closest to the postcode mean,E01028477,Cherwell 011B,E01028477,Cherwell 011B
OX6 9SA,No,51.948966,-1.175583,456759,228151,SP567281,Fringford and Heyfords,Stoke Lyne,1980-01-01,2000-07-01,119,England,2024-12-20,Within the building of the matched address closest to the postcode mean,E01028477,Cherwell 011B,E01028477,Cherwell 011B
OX6 9SB,No,51.949127,-1.176730,456680,228168,SP566281,Fringford and Heyfords,Stoke Lyne,1980-01-01,2000-07-01,119,England,2024-12-20,Within the building of the matched address closest to the postcode mean,E01028477,Cherwell 011B,E01028477,Cherwell 011B
OX6 9SD,No,51.951438,-1.176833,456670,228425,SP566284,Fringford and Heyfords,Stoke Lyne,1980-01-01,2000-07-01,113,England,2024-12-20,Within the building of the matched address closest to the postcode mean,E01028477,Cherwell 011B,E01028477,Cherwell 011B
OX6 9SE,No,51.951969,-1.174233,456848,228486,SP568284,Fringford and Heyfords,Stoke Lyne,1980-01-01,2000-07-01,109,England,2024-12-20,Within the building of the matched address closest to the postcode mean,E01028477,Cherwell 011B,E01028477,Cherwell 011B
OX6 9SF,No,51.954865,-1.175723,456742,228807,SP567288,Fringford and Heyfords,Stoke Lyne,1980-01-01,2000-07-01,107,England,2024-12-20,Within the building of the matched address closest to the postcode mean,E01028477,Cherwell 011B,E01028477,Cherwell 011B
OX6 9SG,No,51.958511,-1.202477,454899,229192,SP548291,Fringford and Heyfords,Stoke Lyne,1980-01-01,2000-07-01,119,England,2024-12-20,Within the building of the matched address closest to the postcode mean,E01028477,Cherwell 011B,E01028477,Cherwell 011B
OX6 9SH,No,51.969166,-1.193423,455508,230384,SP555303,Fringford and Heyfords,Stoke Lyne,1980-01-01,2000-07-01,125,England,2024-12-20,Within the building of the matched address closest to the postcode mean,E01028477,Cherwell 011B,E01028477,Cherwell 011B
OX6 9SJ,No,51.970554,-1.196440,455299,230536,SP552305,Fringford and Heyfords,Stoke Lyne,1980-01-01,2000-07-01,126,England,2024-12-20,Within the building of the matched address closest to the postcode mean,E01028477,Cherwell 011B,E01028477,Cherwell 011B
OX6 9SL,No,51.979214,-1.192791,455539,231502,SP555315,Fringford and Heyfords,Hardwick with Tusmore,1980-01-01,2000-07-01,122,England,2024-12-20,Within the building of the matched address closest to the postcode mean,E01028484,Cherwell 011E,E01028484,Cherwell 011E
OX6 9SN,No,51.975457,-1.178679,456513,231095,SP565310,Fringford and Heyfords,Hardwick with Tusmore,1980-01-01,2000-07-01,122,England,2024-12-20,Within the building of the matched address closest to the postcode mean,E01028484,Cherwell 011E,E01028484,Cherwell 011E
OX6 9SP,No,51.971868,-1.178409,456536,230696,SP565306,Fringford and Heyfords,Hardwick with Tusmore,1980-01-01,2000-07-01,119,England,2024-12-20,Approximate to within 50 metres,E01028484,Cherwell 011E,E01028484,Cherwell 011E
OX6 9SQ,No,51.968984,-1.214344,454071,230348,SP540303,Fringford and Heyfords,Stoke Lyne,1980-01-01,2000-07-01,132,England,2024-12-20,Within the building of the matched address closest to the postcode mean,E01028477,Cherwell 011B,E01028477,Cherwell 011B
OX6 9SR,No,51.971907,-1.178933,456500,230700,SP564306,Fringford and Heyfords,Hardwick with Tusmore,1980-01-01,1994-05-01,119,England,2024-12-20,Postcode terminated prior to Gridlink initiative - last known ONS postcode grid reference,E01028484,Cherwell 011E,E01028484,Cherwell 011E
OX6 9SS,No,51.962940,-1.160540,457775,229717,SP577297,Fringford and Heyfords,Hardwick with Tusmore,1980-01-01,2000-07-01,116,England,2024-12-20,Within the building of the matched address closest to the postcode mean,E01028484,Cherwell 011E,E01028484,Cherwell 011E
OX6 9ST,No,51.958798,-1.153501,458264,229262,SP582292,Fringford and Heyfords,Hethe,1980-01-01,2000-07-01,113,England,2024-12-20,Within the building of the matched address closest to the postcode mean,E01028484,Cherwell 011E,E01028484,Cherwell 011E
OX6 9SU,No,51.964644,-1.147452,458672,229917,SP586299,Fringford and Heyfords,Cottisford,1980-01-01,2000-07-01,111,England,2024-12-20,Within the building of the matched address closest to the postcode mean,E01028484,Cherwell 011E,E01028484,Cherwell 011E
OX6 9SW,No,51.972210,-1.178520,456528,230734,SP565307,Fringford and Heyfords,Hardwick with Tusmore,1980-01-01,2000-07-01,118,England,2024-12-20,Within the building of the matched address closest to the postcode mean,E01028484,Cherwell 011E,E01028484,Cherwell 011E
OX6 9SX,No,51.948966,-1.175583,456759,228151,SP567281,Fringford and Heyfords,Stoke Lyne,1995-07-01,1997-06-01,119,England,2024-12-20,Postcode terminated prior to Gridlink initiative - last known ONS postcode grid reference,E01028477,Cherwell 011B,E01028477,Cherwell 011B
OX6 9SZ,No,51.974604,-1.178884,456500,231000,SP564309,Fringford and Heyfords,Hardwick with Tusmore,1980-01-01,2000-07-01,120,England,2024-12-20,Postcode terminated prior to Gridlink initiative - last known ONS postcode grid reference,E01028484,Cherwell 011E,E01028484,Cherwell 011E
OX6 9TA,No,51.923910,-1.159305,457910,225377,SP579253,Bicester North and Caversfield,Caversfield,1999-12-01,2000-07-01,92,England,2024-12-20,Postcode sector mean (mainly PO Boxes),E01028477,Cherwell 011B,E01028477,Cherwell 011B
OX6 9TB,No,51.923910,-1.159305,457910,225377,SP579253,Bicester North and Caversfield,Caversfield,1999-12-01,2000-07-01,92,England,2024-12-20,Postcode sector mean (mainly PO Boxes),E01028477,Cherwell 011B,E01028477,Cherwell 011B
OX6 9TD,No,51.923910,-1.159305,457910,225377,SP579253,Bicester North and Caversfield,Caversfield,1999-12-01,2000-07-01,92,England,2024-12-20,Postcode sector mean (mainly PO Boxes),E01028477,Cherwell 011B,E01028477,Cherwell 011B
OX6 9TE,No,51.914401,-1.154830,458230,224323,SP582243,Bicester North and Caversfield,Bicester,1995-12-01,2000-07-01,88,England,2024-12-20,Within the building of the matched address closest to the postcode mean,E01028461,Cherwell 012C,E01028461,Cherwell 012C
OX6 9TF,No,51.914151,-1.155067,458214,224295,SP582242,Bicester North and Caversfield,Bicester,1980-01-01,1999-12-01,88,England,2024-12-20,Approximate to within 50 metres,E01028461,Cherwell 012C,E01028461,Cherwell 012C
OX6 9TG,No,51.919971,-1.156703,458094,224941,SP580249,Bicester North and Caversfield,Bicester,1980-01-01,2000-07-01,88,England,2024-12-20,Within the building of the matched address closest to the postcode mean,E01028477,Cherwell 011B,E01028477,Cherwell 011B
OX6 9TH,No,51.919497,-1.150736,458505,224893,SP585248,Bicester North and Caversfield,Caversfield,1980-01-01,2000-07-01,88,England,2024-12-20,Within the building of the matched address closest to the postcode mean,E01028477,Cherwell 011B,E01028477,Cherwell 011B
OX6 9TJ,No,51.918413,-1.151250,458471,224772,SP584247,Bicester North and Caversfield,Caversfield,1980-01-01,2000-07-01,86,England,2024-12-20,Within the building of the matched address closest to the postcode mean,E01028477,Cherwell 011B,E01028477,Cherwell 011B
OX6 9TL,No,51.923577,-1.148012,458687,225349,SP586253,Bicester North and Caversfield,Caversfield,1980-01-01,2000-07-01,93,England,2024-12-20,Within the building of the matched address closest to the postcode mean,E01028478,Cherwell 011C,E01028478,Cherwell 011C
OX6 9TN,No,51.923114,-1.144923,458900,225300,SP589253,Bicester North and Caversfield,Caversfield,1980-01-01,2000-06-01,91,England,2024-12-20,Postcode terminated prior to Gridlink initiative - last known ONS postcode grid reference,E01028478,Cherwell 011C,E01028478,Cherwell 011C
OX6 9TP,No,51.923135,-1.147831,458700,225300,SP587252,Bicester North and Caversfield,Caversfield,1980-01-01,1981-12-01,92,England,2024-12-20,Postcode terminated prior to Gridlink initiative - last known ONS postcode grid reference,E01028478,Cherwell 011C,E01028478,Cherwell 011C
OX6 9TQ,No,51.923025,-1.156326,458116,225281,SP581252,Bicester North and Caversfield,Caversfield,1980-01-01,2000-07-01,93,England,2024-12-20,Within the building of the matched address closest to the postcode mean,E01028477,Cherwell 011B,E01028477,Cherwell 011B
OX6 9TS,No,51.916617,-1.145425,458874,224577,SP588245,Bicester North and Caversfield,Caversfield,1995-07-01,2000-07-01,85,England,2024-12-20,Within the building of the matched address closest to the postcode mean,E01028477,Cherwell 011B,E01028477,Cherwell 011B
OX6 9TT,No,51.923621,-1.146615,458783,225355,SP587253,Bicester North and Caversfield,Caversfield,1980-01-01,2000-07-01,92,England,2024-12-20,Within the building of the matched address closest to the postcode mean,E01028478,Cherwell 011C,E01028478,Cherwell 011C
OX6 9TU,No,51.923287,-1.143917,458969,225320,SP589253,Bicester North and Caversfield,Caversfield,1980-01-01,2000-07-01,90,England,2024-12-20,Within the building of the matched address closest to the postcode mean,E01028478,Cherwell 011C,E01028478,Cherwell 011C
OX6 9TW,No,51.921894,-1.147782,458705,225162,SP587251,Bicester North and Caversfield,Caversfield,1990-07-01,2000-07-01,90,England,2024-12-20,Within the building of the matched address closest to the postcode mean,E01028478,Cherwell 011C,E01028478,Cherwell 011C
OX6 9TX,No,51.923693,-1.144229,458947,225365,SP589253,Bicester North and Caversfield,Caversfield,1980-01-01,2000-07-01,91,England,2024-12-20,Within the building of the matched address closest to the postcode mean,E01028478,Cherwell 011C,E01028478,Cherwell 011C
OX6 9TY,No,51.923604,-1.143053,459028,225356,SP590253,Bicester North and Caversfield,Caversfield,1980-01-01,2000-07-01,89,England,2024-12-20,Within the building of the matched address closest to the postcode mean,E01028478,Cherwell 011C,E01028478,Cherwell 011C
OX6 9TZ,No,51.922901,-1.142819,459045,225278,SP590252,Bicester North and Caversfield,Caversfield,1980-01-01,2000-07-01,90,England,2024-12-20,Within the building of the matched address closest to the postcode mean,E01028478,Cherwell 011C,E01028478,Cherwell 011C
OX6 9UA,No,51.922070,-1.143547,458996,225185,SP589251,Bicester North and Caversfield,Caversfield,1980-01-01,2000-07-01,89,England,2024-12-20,Within the building of the matched address closest to the postcode mean,E01028478,Cherwell 011C,E01028478,Cherwell 011C
OX6 9UB,No,51.922432,-1.142624,459059,225226,SP590252,Bicester North and Caversfield,Caversfield,1980-01-01,2000-07-01,90,England,2024-12-20,Within the building of the matched address closest to the postcode mean,E01028478,Cherwell 011C,E01028478,Cherwell 011C
OX6 9UD,No,51.922521,-1.144993,458896,225234,SP588252,Bicester North and Caversfield,Caversfield,1980-01-01,2000-07-01,90,England,2024-12-20,Within the building of the matched address closest to the postcode mean,E01028478,Cherwell 011C,E01028478,Cherwell 011C
OX6 9UE,No,51.922847,-1.144027,458962,225271,SP589252,Bicester North and Caversfield,Caversfield,1980-01-01,2000-07-01,90,England,2024-12-20,Within the building of the matched address closest to the postcode mean,E01028478,Cherwell 011C,E01028478,Cherwell 011C
OX6 9UF,No,51.919054,-1.149261,458607,224845,SP586248,Bicester North and Caversfield,Caversfield,1980-01-01,2000-07-01,89,England,2024-12-20,Within the building of the matched address closest to the postcode mean,E01028477,Cherwell 011B,E01028477,Cherwell 011B
OX6 9UG,No,51.918690,-1.149777,458572,224804,SP585248,Bicester North and Caversfield,Caversfield,1980-01-01,2000-07-01,88,England,2024-12-20,Within the building of the matched address closest to the postcode mean,E01028477,Cherwell 011B,E01028477,Cherwell 011B
OX6 9UH,No,51.919318,-1.145853,458841,224877,SP588248,Bicester North and Caversfield,Caversfield,1980-01-01,2000-07-01,87,England,2024-12-20,Within the building of the matched address closest to the postcode mean,E01028478,Cherwell 011C,E01028478,Cherwell 011C
OX6 9UJ,No,51.918579,-1.144457,458938,224796,SP589247,Bicester North and Caversfield,Caversfield,1980-01-01,2000-07-01,87,England,2024-12-20,Within the building of the matched address closest to the postcode mean,E01028478,Cherwell 011C,E01028478,Cherwell 011C
OX6 9UL,No,51.918541,-1.146624,458789,224790,SP587247,Bicester North and Caversfield,Caversfield,1980-01-01,2000-07-01,87,England,2024-12-20,Within the building of the matched address closest to the postcode mean,E01028478,Cherwell 011C,E01028478,Cherwell 011C
OX6 9UN,No,51.917884,-1.145343,458878,224718,SP588247,Bicester North and Caversfield,Caversfield,1980-01-01,2000-07-01,86,England,2024-12-20,Within the building of the matched address closest to the postcode mean,E01028477,Cherwell 011B,E01028477,Cherwell 011B
OX6 9UP,No,51.917592,-1.142295,459088,224688,SP590246,Bicester North and Caversfield,Caversfield,1980-01-01,2000-07-01,86,England,2024-12-20,Within the building of the matched address closest to the postcode mean,E01028477,Cherwell 011B,E01028477,Cherwell 011B
OX6 9UQ,No,51.919774,-1.148026,458691,224926,SP586249,Bicester North and Caversfield,Caversfield,1980-01-01,2000-07-01,87,England,2024-12-20,Within the building of the matched address closest to the postcode mean,E01028478,Cherwell 011C,E01028478,Cherwell 011C
OX6 9UR,No,51.918034,-1.142475,459075,224737,SP590247,Bicester North and Caversfield,Caversfield,1980-01-01,2000-07-01,86,England,2024-12-20,Within the building of the matched address closest to the postcode mean,E01028477,Cherwell 011B,E01028477,Cherwell 011B
OX6 9US,No,51.917860,-1.143220,459024,224717,SP590247,Bicester North and Caversfield,Caversfield,1980-01-01,2000-07-01,85,England,2024-12-20,Within the building of the matched address closest to the postcode mean,E01028477,Cherwell 011B,E01028477,Cherwell 011B
OX6 9UT,No,51.933923,-1.147627,458700,226500,SP586265,Fringford and Heyfords,Fringford,1980-01-01,2000-07-01,95,England,2024-12-20,Postcode terminated prior to Gridlink initiative - last known ONS postcode grid reference,E01028484,Cherwell 011E,E01028484,Cherwell 011E
OX6 9UU,No,51.912055,-1.151181,458484,224065,SP584240,Bicester North and Caversfield,Bicester,1995-07-01,2000-07-01,84,England,2024-12-20,Within the building of the matched address closest to the postcode mean,E01028459,Cherwell 012A,E01028459,Cherwell 012A
OX6 9UW,No,51.917172,-1.143844,458982,224640,SP589246,Bicester North and Caversfield,Caversfield,1980-01-01,2000-07-01,85,England,2024-12-20,Within the building of the matched address closest to the postcode mean,E01028477,Cherwell 011B,E01028477,Cherwell 011B
OX6 9UX,No,51.933923,-1.147627,458700,226500,SP586265,Fringford and Heyfords,Fringford,1995-12-01,2000-07-01,95,England,2024-12-20,Postcode terminated prior to Gridlink initiative - last known ONS postcode grid reference,E01028484,Cherwell 011E,E01028484,Cherwell 011E
OX6 9WA,No,51.914853,-1.157671,458034,224371,SP580243,Bicester North and Caversfield,Bicester,1999-06-01,2000-07-01,88,England,2024-12-20,Within the building of the matched address closest to the postcode mean,E01028460,Cherwell 012B,E01028460,Cherwell 012B
OX6 9WB,No,51.913906,-1.159680,457897,224264,SP578242,Bicester North and Caversfield,Bicester,1998-12-01,2000-07-01,88,England,2024-12-20,Within the building of the matched address closest to the postcode mean,E01028460,Cherwell 012B,E01028460,Cherwell 012B
OX6 9WD,No,51.914505,-1.157954,458015,224332,SP580243,Bicester North and Caversfield,Bicester,1998-12-01,2000-07-01,88,England,2024-12-20,Within the building of the matched address closest to the postcode mean,E01028460,Cherwell 012B,E01028460,Cherwell 012B
